,customerid,surname,creditscore,geography,gender,age,tenure,balance,numofproducts,hascrcard,isactivemember,estimatedsalary,exited
6029,15669011,Bocharova,659,France,Female,44,9,23503.31,1,no,yes,169862.01,yes
6030,15581388,Y?an,487,Spain,Male,33,8,145729.71,1,yes,no,41365.85,no
6031,15743153,Singh,740,Germany,Female,40,2,122295.17,2,yes,yes,30812.84,no
6032,15579787,Nkemakonam,686,France,Male,39,4,0.0,2,yes,no,155023.93,no
6033,15759966,Chiemenam,612,Spain,Female,36,5,119799.27,2,yes,no,159416.58,no
6034,15601045,Angelo,655,Spain,Male,37,8,163708.58,2,no,no,76259.23,no
6035,15764021,Frolov,617,France,Male,34,1,61687.33,2,yes,no,105965.25,no
6036,15687218,West,674,France,Female,27,4,79144.34,1,no,yes,50743.83,no
6037,15626452,Beatham,711,Spain,Male,32,5,0.0,2,yes,yes,147720.27,no
6038,15700964,Pollard,624,Germany,Female,27,7,104848.68,1,yes,yes,167387.36,no
6039,15768887,Hsing,597,Spain,Male,26,5,0.0,2,no,yes,95159.13,no
6040,15735358,Dowse,682,Spain,Male,46,4,0.0,1,yes,yes,4654.28,no
6041,15749472,Lucciano,775,France,Male,45,8,0.0,1,yes,no,130376.68,no
6042,15685872,Godfrey,727,France,Female,29,1,146652.01,1,yes,yes,173486.39,no
6043,15760851,Gratton,629,France,Male,31,6,0.0,2,yes,no,93881.75,no
6044,15734588,Manning,684,France,Male,46,0,0.0,2,yes,yes,36376.97,no
6045,15784594,Mazzi,549,Germany,Female,37,1,130622.34,2,yes,yes,128499.94,no
6046,15606435,Wall,593,Germany,Male,69,2,187013.13,2,no,yes,105898.69,no
6047,15790247,Sims,536,Spain,Male,40,9,0.0,2,yes,yes,11959.03,no
6048,15676433,Allan,707,France,Female,36,6,0.0,1,no,no,98810.78,no
6049,15625905,Griffen,592,Spain,Male,41,0,0.0,2,yes,no,65906.07,no
6050,15626414,Russell,703,France,Male,44,6,98862.54,1,yes,no,151516.7,no
6051,15623220,Brown,723,Spain,Female,45,4,0.0,2,yes,no,37214.39,no
6052,15752857,Palerma,452,Germany,Male,52,1,98443.14,2,no,no,92033.98,no
6053,15677908,Gilbert,552,Spain,Male,42,4,0.0,2,no,no,195692.3,no
6054,15773013,Uvarov,633,France,Female,47,0,0.0,1,yes,yes,6342.84,yes
6055,15623972,Wisdom,479,Germany,Female,23,9,123575.51,1,no,yes,95148.28,no
6056,15738627,Hussain,768,France,Male,25,6,0.0,2,yes,yes,21215.67,no
6057,15643392,Woods,742,France,Male,31,4,105239.1,1,yes,yes,19700.24,no
6058,15684868,Cameron,668,Germany,Male,56,9,110993.79,1,yes,no,134396.64,yes
6059,15627854,Mai,707,Spain,Male,44,3,0.0,2,yes,yes,135077.01,no
6060,15669253,Gibson,754,Spain,Male,39,7,157691.98,2,yes,no,133600.89,yes
6061,15758023,Grigoryeva,544,Germany,Male,47,5,105245.21,1,no,no,99922.08,yes
6062,15574558,Gunter,718,Spain,Male,32,8,0.0,2,yes,yes,41399.33,no
6063,15635256,Arcuri,762,France,Male,31,7,117687.35,1,yes,yes,159344.43,no
6064,15680399,Tung,772,France,Male,23,2,0.0,2,yes,no,18364.19,no
6065,15674720,Smith,691,Germany,Female,37,7,123067.63,1,yes,yes,98162.44,yes
6066,15580249,Lori,502,France,Male,45,0,0.0,1,no,no,84663.21,no
6067,15675431,Chidimma,563,France,Female,34,6,0.0,2,no,no,36536.93,no
6068,15698285,Ting,676,France,Female,41,4,101457.14,1,yes,yes,79101.67,no
6069,15810775,Tsao,576,Spain,Male,52,2,100549.43,2,yes,yes,16644.16,no
6070,15678173,Collee,629,Spain,Male,35,4,174588.8,2,no,yes,158420.14,no
6071,15665222,Lettiere,625,Spain,Male,52,8,121161.57,1,yes,no,48988.28,no
6072,15803908,Fu,628,France,Male,45,9,0.0,2,yes,yes,96862.56,no
6073,15586039,Bergamaschi,471,Germany,Female,36,5,90063.74,2,yes,yes,96366.7,no
6074,15802570,Dyer,811,France,Female,45,5,0.0,2,yes,yes,146123.19,no
6075,15781451,Buccho,504,France,Male,42,3,134936.97,2,no,no,135178.91,no
6076,15721019,Jones,687,France,Female,24,3,110495.27,1,yes,no,158615.41,no
6077,15738588,Nebechi,660,Germany,Female,37,2,133200.09,1,no,no,71433.88,no
6078,15730657,Ibekwe,548,France,Female,41,4,82596.8,1,no,yes,55672.09,no
6079,15739292,Gorshkov,609,Germany,Male,31,9,103837.75,1,yes,yes,150218.11,no
6080,15725945,Nweke,659,Spain,Female,42,2,0.0,1,no,no,162734.31,yes
6081,15813159,Hairston,526,France,Male,52,8,93590.47,1,no,yes,21228.71,yes
6082,15636820,Loggia,725,Germany,Male,40,8,104149.66,1,yes,no,62027.9,no
6083,15603880,Morgan,519,Germany,Male,38,1,114141.64,1,yes,yes,60988.21,yes
6084,15619494,Abdulov,562,Germany,Female,31,9,117153.0,1,yes,yes,108675.01,no
6085,15596992,Norris,482,Germany,Male,45,7,156353.46,1,yes,no,72643.95,yes
6086,15735025,Clark,535,Spain,Male,37,3,175534.78,2,yes,yes,9241.52,no
6087,15730759,Chukwudi,561,France,Female,27,9,135637.0,1,yes,no,153080.4,yes
6088,15752912,Perkin,661,France,Female,30,7,0.0,2,yes,no,72196.57,no
6089,15711316,Ch'ang,771,France,Male,27,2,0.0,2,yes,yes,199527.34,no
6090,15738785,Kang,545,France,Male,26,7,0.0,2,no,yes,156598.23,no
6091,15777896,Chukwudi,850,Germany,Female,33,2,83415.04,1,no,yes,74917.64,no
6092,15628963,Frolova,601,Germany,Male,43,3,141859.12,2,yes,yes,111249.62,no
6093,15742126,Chiu,712,Germany,Male,38,7,132767.66,2,yes,yes,59115.77,no
6094,15575623,Simpson,589,France,Female,31,10,110635.32,1,yes,no,148218.86,no
6095,15741652,McLean,600,Spain,Male,37,8,177657.35,1,yes,yes,77142.32,no
6096,15738884,Hu,642,Germany,Male,41,4,157777.58,1,yes,no,67484.6,no
6097,15615050,Savage,575,Germany,Male,47,9,107915.94,2,yes,yes,63452.18,yes
6098,15803005,Wallace,570,Germany,Female,57,5,86568.75,1,no,yes,103660.31,no
6099,15743498,Winter,532,Germany,Male,52,9,137755.76,1,yes,no,163191.99,yes
6100,15720463,Ho,796,France,Male,30,2,137262.71,2,yes,no,62905.29,no
6101,15588695,Su,833,Spain,Male,32,6,0.0,1,yes,yes,44323.22,yes
6102,15665802,Li Fonti,642,Spain,Female,36,6,0.0,2,yes,yes,97938.59,no
6103,15571144,Ives,655,France,Male,28,10,0.0,2,no,yes,126565.21,no
6104,15750731,Trevisani,736,Germany,Male,50,9,116309.01,1,yes,no,185360.4,yes
6105,15605134,Bond,617,France,Female,34,0,131244.65,2,yes,no,183229.02,no
6106,15626044,Lettiere,762,Germany,Male,28,3,125155.83,2,yes,yes,106024.02,no
6107,15737910,Houghton,703,Germany,Male,35,5,140691.08,2,yes,no,167810.26,no
6108,15761076,Lei,507,France,Male,41,3,58820.32,2,yes,yes,138536.09,no
6109,15710105,Stirling,581,Germany,Female,26,3,105099.45,1,yes,yes,184520.0,yes
6110,15577402,Grant,593,France,Male,31,9,0.0,2,no,yes,20492.16,no
6111,15803337,Baresi,648,France,Male,23,9,168372.52,1,yes,no,134676.72,no
6112,15654372,Pearce,462,Germany,Male,34,1,94682.56,2,yes,no,138478.2,no
6113,15585867,Rutledge,596,Spain,Male,36,2,0.0,2,no,yes,125557.95,no
6114,15662488,Udegbunam,627,France,Female,44,5,0.0,2,yes,no,82969.61,yes
6115,15604813,Zaytseva,494,France,Male,40,7,0.0,2,no,yes,158071.69,no
6116,15611644,Onyemauchechukwu,627,France,Male,73,0,146329.73,1,no,yes,43615.67,no
6117,15674928,Mullah,850,Spain,Male,37,2,0.0,2,yes,no,119969.99,no
6118,15656100,Candler,632,France,Female,49,5,167962.7,1,no,no,140201.21,no
6119,15764293,Konovalova,490,France,Male,33,1,0.0,2,yes,yes,80792.83,no
6120,15636423,Lei,715,France,Male,40,7,0.0,1,yes,yes,141359.11,no
6121,15607629,Hollis,679,France,Male,48,8,0.0,2,yes,no,23344.94,no
6122,15577313,Lionel,619,France,Male,44,3,116967.68,1,yes,no,5075.17,yes
6123,15714493,Francis,465,Spain,Female,33,6,0.0,2,yes,yes,95500.98,no
6124,15643359,Carter,736,Spain,Male,32,7,0.0,1,no,yes,79082.62,no
6125,15687913,Mai,501,Germany,Female,34,7,93244.42,1,no,yes,199805.63,no
6126,15790935,Johnson,535,France,Female,29,5,0.0,2,no,yes,52709.55,no
6127,15708693,Sherman,759,France,Female,33,2,0.0,2,yes,no,56583.88,no
6128,15672016,Sabbatini,819,France,Male,35,1,0.0,2,no,yes,3385.04,no
6129,15727605,Shih,533,Germany,Male,43,4,80442.06,2,no,yes,12537.42,no
6130,15651144,Yao,632,Germany,Female,35,2,150561.03,2,no,no,64722.61,no
6131,15749401,Ko,686,France,Male,60,9,0.0,3,yes,yes,75246.21,yes
6132,15691874,Kazakova,687,France,Female,34,9,125474.44,1,yes,no,198929.84,no
6133,15620735,Chiganu,667,Germany,Female,33,4,127076.68,2,yes,no,69011.66,no
6134,15769781,Nucci,699,Spain,Female,25,8,0.0,2,yes,yes,52404.47,no
6135,15624611,Marsden,497,Spain,Male,37,8,128650.11,2,yes,yes,163641.53,no
6136,15773071,Serena,780,Spain,Female,33,6,145580.61,1,yes,yes,154598.56,no
6137,15720371,McLean,652,France,Female,51,3,0.0,1,yes,no,173989.47,yes
6138,15717984,Longo,477,France,Male,47,9,144900.58,1,yes,no,61315.37,yes
6139,15806407,Wilson,652,France,Female,37,4,0.0,2,yes,no,143393.24,no
6140,15785042,Hsiung,488,France,Female,31,8,97588.6,1,no,no,124210.53,no
6141,15809302,Wright,572,France,Male,24,1,0.0,2,yes,yes,151460.84,no
6142,15677550,Folliero,755,France,Female,38,1,0.0,2,yes,no,20734.81,no
6143,15654096,Johnston,779,Germany,Female,24,10,122200.31,2,yes,no,43705.56,no
6144,15617320,Palermo,693,Spain,Female,46,3,151709.33,1,yes,no,180736.24,no
6145,15653065,Nwabugwu,530,Spain,Female,22,7,0.0,2,yes,no,104170.48,no
6146,15649112,Endrizzi,738,Spain,Female,33,3,122134.4,2,no,yes,27867.59,no
6147,15690526,Tuan,690,Germany,Male,31,2,137260.45,2,yes,no,55387.28,no
6148,15806945,Udobata,611,France,Female,30,9,88594.14,1,yes,no,196332.45,no
6149,15670066,Ibezimako,643,Spain,Male,34,6,0.0,2,yes,yes,116046.22,no
6150,15625761,Maclean,632,Germany,Male,41,8,127205.32,4,yes,no,93874.87,yes
6151,15761525,Shaw,727,Spain,Female,31,10,96997.09,2,no,no,76614.04,no
6152,15735080,Cummins,508,France,Female,64,2,0.0,1,yes,yes,6076.62,no
6153,15619537,Lavrentiev,550,France,Male,31,5,142200.19,2,yes,yes,122221.71,no
6154,15598162,Saunders,754,Germany,Female,39,3,160761.41,1,yes,yes,24156.03,no
6155,15694300,Fiorentino,759,France,Male,26,4,0.0,2,yes,no,135394.62,no
6156,15637235,Knight,794,Spain,Male,33,8,0.0,2,no,no,91340.02,no
6157,15612444,Manfrin,549,France,Male,29,3,0.0,2,yes,no,146090.38,no
6158,15626457,Zetticci,671,France,Male,31,0,116234.61,1,yes,no,172096.08,no
6159,15627995,Angelo,756,Germany,Female,26,5,155143.52,1,no,yes,135034.57,yes
6160,15706128,Zhdanov,632,France,Female,21,1,0.0,2,yes,no,84008.66,no
6161,15666430,Peck,579,France,Male,38,8,0.0,2,no,no,91763.67,no
6162,15627385,Uwaezuoke,748,France,Male,34,5,84009.47,1,yes,yes,137001.1,no
6163,15581323,White,488,Germany,Female,28,7,139246.22,2,yes,no,106799.49,no
6164,15608109,Greco,710,Germany,Male,58,7,170113.0,2,no,yes,10494.64,no
6165,15801942,Chu,619,Spain,Female,41,8,0.0,3,yes,yes,79866.73,yes
6166,15567431,Kodilinyechukwu,773,France,Male,64,2,145578.28,1,no,yes,186172.85,no
6167,15810167,Scott,657,Spain,Male,75,7,126273.95,1,no,yes,91673.6,no
6168,15644501,Enyinnaya,579,France,Female,26,10,162482.76,1,yes,yes,18458.2,no
6169,15785290,Hao,542,France,Male,29,9,0.0,1,yes,no,8342.35,no
6170,15611157,McElhone,709,France,Female,32,2,87814.89,1,yes,no,138578.37,no
6171,15673837,Ko,617,Spain,Male,61,3,113858.95,1,yes,yes,38129.22,no
6172,15656822,Day,568,Germany,Male,43,5,87612.64,4,yes,yes,107155.4,yes
6173,15580560,Harris,769,France,Female,73,1,0.0,1,yes,yes,29792.11,no
6174,15760641,Gerald,608,Germany,Male,26,1,106648.98,1,no,yes,7063.6,no
6175,15587584,Nebeuwa,503,Spain,Male,31,4,0.0,2,yes,yes,21645.06,no
6176,15604146,Kaodilinakachukwu,608,Germany,Female,38,8,103653.51,2,yes,yes,137079.86,no
6177,15813974,Maruff,731,Germany,Male,37,3,116880.53,1,no,no,172718.35,yes
6178,15746986,Howe,850,Germany,Female,40,4,97990.49,2,no,no,106691.02,no
6179,15759741,Knepper,591,Germany,Female,34,4,150635.3,1,yes,yes,72274.84,no
6180,15734892,Fennell,579,Spain,Male,37,4,0.0,2,yes,yes,32246.63,no
6181,15797194,T'ao,570,France,Male,39,10,129674.89,2,yes,no,80552.36,no
6182,15723786,Morris,709,France,Female,37,9,0.0,2,yes,no,16733.59,no
6183,15642726,Holmes,611,France,Male,53,3,83568.26,1,no,no,1235.49,no
6184,15664339,Yu,775,Spain,Male,48,4,178144.91,2,no,no,50168.41,yes
6185,15754526,Walker,699,Germany,Male,36,6,147137.74,1,yes,yes,33687.9,no
6186,15703037,Edwards,618,France,Male,37,5,0.0,1,no,yes,178705.45,yes
6187,15751412,Harvey,704,France,Male,36,3,114370.41,1,no,yes,66810.48,no
6188,15609558,McDonald,835,Germany,Female,47,5,108289.28,2,yes,yes,45859.55,yes
6189,15572408,Chambers,714,Germany,Male,39,3,149887.49,2,yes,no,63846.36,no
6190,15613923,Reed,581,Spain,Female,43,4,170172.9,1,no,yes,100236.02,no
6191,15747000,Shih,592,France,Male,27,3,0.0,2,yes,yes,19645.65,no
6192,15731781,Onyemachukwu,551,France,Male,43,7,0.0,2,yes,no,178393.68,no
6193,15727198,Teng,689,Germany,Female,28,2,64808.32,2,no,no,78591.15,no
6194,15794273,Hand,604,France,Female,56,0,62732.65,1,no,yes,124954.56,no
6195,15804950,Onyemauchechukwu,514,France,Female,41,7,0.0,2,yes,yes,3756.65,no
6196,15576304,Bailey,698,France,Male,29,5,95167.55,1,yes,yes,152723.23,no
6197,15645200,Chiang,581,Germany,Female,54,2,152508.99,1,yes,no,187597.98,yes
6198,15779627,Maclean,573,Germany,Male,31,0,134644.19,1,yes,yes,70381.49,no
6199,15750755,Yobachi,449,Spain,Female,33,8,0.0,2,no,no,156792.89,no
6200,15569654,Munro,850,Germany,Female,31,3,51293.47,1,no,no,35534.68,no
6201,15753079,Chidi,612,France,Male,41,5,0.0,3,no,no,151256.22,no
6202,15684995,Chamberlain,690,Spain,Male,49,8,116622.73,1,no,yes,51011.29,no
6203,15790763,Trujillo,599,Spain,Female,49,2,0.0,2,yes,no,111190.53,no
6204,15766458,Tang,498,France,Male,33,1,198113.86,1,yes,no,69664.35,no
6205,15616221,Wilson,497,France,Female,29,4,85646.81,1,no,no,63233.02,yes
6206,15776124,Mann,802,Spain,Male,51,7,0.0,1,no,yes,40855.79,no
6207,15665811,Parry,644,France,Male,33,9,141234.98,1,yes,no,95673.05,no
6208,15729804,Manfrin,714,France,Male,34,10,0.0,2,yes,yes,80234.14,no
6209,15714062,Millar,690,France,Female,40,9,77641.99,1,no,no,189051.59,yes
6210,15592197,Simmons,522,Spain,Male,30,3,0.0,2,yes,no,145490.85,no
6211,15793116,Beneventi,502,Germany,Female,40,7,117304.29,1,no,no,196278.32,no
6212,15638231,Chung,730,Spain,Female,62,2,0.0,2,yes,yes,162889.1,no
6213,15697678,Maxwell,590,Germany,Male,36,6,92340.69,2,yes,yes,174667.58,no
6214,15800412,Dale,458,Germany,Male,35,9,146780.52,2,yes,yes,3476.38,no
6215,15597610,Stevens,553,Spain,Male,41,6,144974.55,1,yes,yes,19344.92,no
6216,15726634,Wei,479,France,Male,47,1,0.0,1,yes,no,95270.83,no
6217,15670866,Chiu,693,France,Male,31,2,0.0,2,yes,yes,107759.31,no
6218,15667462,Duncan,707,Spain,Male,43,10,0.0,2,yes,no,118368.2,no
6219,15662574,Brady,636,Spain,Male,37,1,115137.26,1,yes,no,52484.01,no
6220,15716926,Macleod,807,France,Male,33,10,101952.97,2,yes,no,178153.65,no
6221,15603554,Berkeley,513,France,Female,45,0,164649.52,3,yes,no,49915.52,yes
6222,15716800,Kaur,582,France,Male,31,2,0.0,2,yes,yes,33747.03,no
6223,15679429,Bell,694,France,Male,32,0,91956.49,1,yes,yes,59961.81,no
6224,15616122,Nwokike,777,France,Male,39,8,0.0,2,yes,yes,18613.52,no
6225,15742172,Williamson,598,Germany,Male,32,9,123938.6,2,yes,no,198894.42,no
6226,15792305,Mountgarrett,762,Germany,Male,46,6,123571.77,3,no,yes,57014.17,yes
6227,15636016,Wreford,588,France,Female,34,3,120777.88,1,yes,yes,131729.52,no
6228,15733138,Paterson,663,Germany,Male,42,5,90248.79,1,yes,yes,79169.73,no
6229,15669741,Hou,777,France,Male,36,7,0.0,1,yes,no,106472.34,no
6230,15616954,Smith,592,France,Male,71,4,0.0,2,no,yes,17013.54,no
6231,15729238,Peng,631,Germany,Male,48,1,106396.48,1,yes,yes,150661.42,yes
6232,15718242,Wollstonecraft,725,Germany,Female,47,1,104887.43,1,no,no,86622.56,yes
6233,15682914,Bolton,850,France,Male,34,2,72079.71,1,yes,yes,115767.93,no
6234,15654274,Corrie,540,France,Male,37,6,0.0,2,yes,no,141998.89,no
6235,15691457,Boyle,674,Spain,Male,36,2,0.0,2,yes,yes,182787.17,no
6236,15719649,Lambie,553,France,Male,38,3,99844.68,1,no,no,187915.7,no
6237,15778897,Cartwright,630,France,Female,28,1,0.0,2,yes,yes,133267.78,no
6238,15589437,Lu,466,France,Male,26,3,156815.71,1,yes,yes,137476.09,no
6239,15682369,Pisano,613,France,Male,47,6,146034.74,1,yes,yes,77146.14,no
6240,15626507,Chukwubuikem,558,France,Male,27,1,152283.39,1,yes,no,183271.15,no
6241,15571995,Harper,775,Germany,Female,33,1,118897.1,2,yes,yes,26362.4,no
6242,15673333,Wilson,698,Germany,Male,52,8,96781.39,1,yes,yes,153373.71,no
6243,15748752,Ch'in,608,Germany,Male,33,1,102772.67,2,yes,no,70705.58,no
6244,15725302,Streeton,670,Spain,Female,20,4,0.0,2,yes,no,119759.24,no
6245,15722083,Ch'ang,591,Spain,Male,39,8,0.0,2,no,no,42392.24,no
6246,15771442,Pennington,633,France,Male,40,4,150578.0,1,no,yes,34670.62,yes
6247,15803633,T'ien,678,France,Female,46,1,0.0,2,no,no,82106.19,no
6248,15672185,Liu,590,France,Male,47,3,0.0,2,yes,no,171774.5,no
6249,15806486,Cunningham,705,France,Female,48,0,0.0,2,no,no,149772.61,no
6250,15570895,Ch'in,608,France,Male,42,10,163548.07,1,yes,no,38866.85,no
6251,15614520,Smith,682,France,Female,37,8,148580.12,1,yes,no,35179.18,no
6252,15687492,Anderson,596,Germany,Male,32,3,96709.07,2,no,no,41788.37,no
6253,15675337,Forbes,395,Germany,Female,34,5,106011.59,1,yes,yes,17376.57,yes
6254,15721047,Ansell,578,Germany,Male,37,1,135650.88,1,yes,no,199428.19,no
6255,15589017,Chiu,547,Germany,Male,55,4,111362.76,3,yes,no,16922.28,yes
6256,15611186,Yevdokimova,609,France,Male,37,1,39344.83,1,yes,yes,178291.89,yes
6257,15617301,Chamberlin,774,Germany,Male,36,9,130809.77,1,yes,no,152290.28,no
6258,15726046,Johnston,712,France,Female,27,2,133009.51,1,yes,no,126809.15,no
6259,15585748,McDonald,585,Germany,Female,28,9,135337.49,2,yes,yes,40385.61,no
6260,15672826,Chen,666,France,Female,32,10,112536.57,2,yes,yes,34350.54,no
6261,15595162,Cattaneo,708,Spain,Female,35,8,122570.69,1,no,no,199005.88,no
6262,15650026,Barclay-Harvey,513,France,Male,44,1,63562.02,2,no,yes,52629.73,yes
6263,15745826,Dawson,445,France,Male,37,3,0.0,2,yes,yes,180012.39,no
6264,15708610,Costa,690,Germany,Male,44,9,100368.63,2,no,no,35342.33,no
6265,15624471,Chikwado,850,France,Male,37,6,0.0,2,yes,no,109291.22,no
6266,15590097,Ch'eng,537,Spain,Female,33,7,136082.0,1,yes,no,62746.54,no
6267,15689328,Harrison,705,Germany,Male,48,9,114169.16,1,no,no,173273.2,yes
6268,15582154,Crawford,670,France,Female,45,5,47884.92,1,yes,yes,54340.24,no
6269,15734626,Gibson,652,Spain,Female,36,1,0.0,2,yes,yes,19302.78,no
6270,15702806,Martin,696,Spain,Male,24,9,0.0,1,no,no,10883.52,no
6271,15620756,Stokes,747,France,Male,49,6,202904.64,1,yes,yes,17298.72,yes
6272,15611331,Niu,511,France,Female,46,1,0.0,1,yes,yes,115779.48,yes
6273,15576935,Ampt,743,Spain,Male,43,2,161807.18,2,no,yes,93228.86,yes
6274,15661275,Wynn,532,Germany,Male,52,3,110791.97,1,yes,no,148704.77,yes
6275,15814940,Lawrence,642,Spain,Female,33,9,0.0,2,yes,yes,150475.14,no
6276,15768471,Wagner,554,Germany,Female,54,6,108755.0,1,yes,no,40914.32,yes
6277,15697391,Argyle,604,Spain,Female,34,3,0.0,2,yes,no,38587.7,no
6278,15793346,Ofodile,602,France,Female,72,3,0.0,2,yes,yes,171260.66,no
6279,15608338,Chiemenam,757,Spain,Female,55,9,117294.12,4,yes,no,94187.47,yes
6280,15578546,Akobundu,491,Germany,Male,26,4,102251.14,1,yes,yes,145900.89,no
6281,15656921,Locke,850,France,Male,31,4,0.0,2,no,no,152298.28,no
6282,15761340,Bullen,521,France,Male,22,5,0.0,2,yes,yes,99828.45,no
6283,15591135,Forster,726,France,Male,37,2,132057.92,2,yes,no,34743.98,no
6284,15623219,Smith,596,France,Male,33,8,0.0,1,yes,no,121189.3,yes
6285,15655229,Craig,850,Germany,Female,35,7,114285.2,1,no,yes,129660.59,no
6286,15805884,Archer,637,France,Female,41,9,0.0,2,yes,no,145477.36,no
6287,15668289,McWilliams,690,Spain,Male,32,2,76087.98,1,no,yes,151822.66,no
6288,15568562,Moss,689,France,Male,40,8,160272.27,1,yes,no,49656.24,no
6289,15773276,Townsend,633,Spain,Male,63,4,114552.6,1,yes,no,73856.28,yes
6290,15622801,Brown,555,France,Female,27,8,102000.17,1,yes,yes,116757.0,no
6291,15779886,Munson,563,Spain,Male,24,7,0.0,2,no,no,16319.56,no
6292,15713673,T'ien,494,France,Female,33,1,137853.0,1,no,yes,90273.85,no
6293,15783083,Shubin,534,France,Male,27,9,0.0,2,yes,no,161344.13,no
6294,15742824,Isayeva,696,Germany,Male,42,7,162318.61,1,yes,no,121061.89,no
6295,15621550,Hung,535,Spain,Female,50,1,140292.58,3,no,no,69531.22,yes
6296,15799480,Webb,600,France,Male,34,0,0.0,2,no,yes,3756.23,no
6297,15625247,Scott,807,France,Female,34,1,0.0,1,no,no,114448.13,no
6298,15755241,Rahman,714,France,Female,52,2,0.0,1,no,yes,144045.08,yes
6299,15575679,Lori,590,France,Male,24,7,126431.54,1,yes,no,58781.11,no
6300,15668235,Cooke,614,France,Female,41,3,123475.04,1,yes,yes,179227.52,no
6301,15683183,Volkova,766,Germany,Female,45,6,97652.96,1,yes,no,127332.33,no
6302,15684592,Lamb,557,Spain,Male,42,4,0.0,2,no,yes,86642.38,no
6303,15591169,Hawes,788,Germany,Female,49,4,137455.99,1,yes,no,184178.29,yes
6304,15653455,Smith,648,France,Female,38,2,0.0,2,no,yes,9551.49,no
6305,15732563,Swanton,726,Germany,Female,33,7,99046.31,2,yes,yes,56053.06,no
6306,15656471,Mitchell,773,France,Male,33,9,0.0,2,yes,yes,1118.31,no
6307,15598510,Colombo,583,Germany,Male,27,4,105907.42,2,yes,yes,195732.04,no
6308,15766427,Shaw,565,Germany,Male,52,5,97720.35,2,yes,no,175070.94,yes
6309,15785342,Shipp,705,France,Male,25,9,0.0,2,no,yes,112331.19,no
6310,15641595,Jonathan,685,Spain,Male,43,4,97392.18,2,yes,no,43956.83,no
6311,15798429,Hernandez,741,France,Male,29,8,0.0,2,yes,yes,115994.52,no
6312,15648136,Green,658,Germany,Female,28,9,152812.58,1,yes,no,166682.57,no
6313,15812482,Young,575,France,Male,27,3,139301.68,1,yes,no,99843.98,no
6314,15790810,Han,844,France,Female,41,10,76319.64,1,yes,yes,141175.18,yes
6315,15687421,Highland,559,Spain,Male,67,9,125919.35,1,yes,no,175910.95,yes
6316,15765643,Hamilton,725,France,Male,37,6,124348.38,2,no,yes,176984.34,no
6317,15654878,Yobanna,450,France,Male,29,7,117199.8,1,yes,yes,43480.63,no
6318,15686835,Crawford,738,Germany,Female,57,9,148384.64,1,no,no,155047.11,yes
6319,15768340,Beavers,642,Germany,Female,19,3,113905.48,1,yes,yes,176137.2,no
6320,15673599,Williamson,618,Spain,Male,32,5,133476.09,1,no,yes,154843.4,no
6321,15689096,Beneventi,590,France,Male,47,0,117879.32,1,yes,yes,8214.46,no
6322,15684294,Chidumaga,735,France,Male,50,2,0.0,2,no,yes,147075.69,no
6323,15615828,Mitchell,550,France,Male,34,8,122359.5,1,no,no,116495.55,no
6324,15746012,Chibugo,729,Spain,Female,28,0,0.0,2,yes,yes,31165.06,yes
6325,15615797,Hyde,743,Germany,Male,59,5,108585.35,1,yes,yes,192127.22,yes
6326,15788494,Alekseeva,555,France,Male,31,8,145875.74,1,yes,no,137491.23,no
